#        klen             E | projection   |group 1: A    |group
#column    1               2               3
     0.000000000    -4.825715337     1.000000000
     0.005224147    -4.825587221     1.000000000
     0.010448294    -4.825202894     1.000000000
     0.015672442    -4.824562417     1.000000000
     0.020896589    -4.823665890     1.000000000
     0.026120736    -4.822513457     1.000000000
     0.031344883    -4.821105306     1.000000000
     0.036569031    -4.819441669     1.000000000
     0.041793178    -4.817522826     1.000000000
     0.047017325    -4.815349106     1.000000000
     0.052241472    -4.812920890     1.000000000
     0.057465620    -4.810238613     1.000000000
     0.062689767    -4.807302766     1.000000000
     0.067913914    -4.804113895     1.000000000
     0.073138061    -4.800672609     1.000000000
     0.078362208    -4.796979575     1.000000000
     0.083586356    -4.793035518     1.000000000
     0.088810503    -4.788841230     1.000000000
     0.094034650    -4.784397558     1.000000000
     0.099258797    -4.779705414     1.000000000
     0.104482945    -4.774765766     1.000000000
     0.109707092    -4.769579645     1.000000000
     0.114931239    -4.764148134     1.000000000
     0.120155386    -4.758472378     1.000000000
     0.125379533    -4.752553572     1.000000000
     0.130603681    -4.746392969     1.000000000
     0.135827828    -4.739991874     1.000000000
     0.141051975    -4.733351644     1.000000000
     0.146276122    -4.726473692     1.000000000
     0.151500270    -4.719359487     1.000000000
     0.156724417    -4.712010553     1.000000000
     0.161948564    -4.704428475     1.000000000
     0.167172711    -4.696614905     1.000000000
     0.172396859    -4.688571563     1.000000000
     0.177621006    -4.680300247     1.000000000
     0.182845153    -4.671802838     1.000000000
     0.188069300    -4.663081313     1.000000000
     0.193293447    -4.654137752     1.000000000
     0.198517595    -4.644974352     1.000000000
     0.203741742    -4.635593437     1.000000000
     0.208965889    -4.625997477     1.000000000
     0.214190036    -4.616189098     1.000000000
     0.219414184    -4.606171105     1.000000000
     0.224638331    -4.595946495     1.000000000
     0.229862478    -4.585518478     1.000000000
     0.235086625    -4.574890500     1.000000000
     0.240310773    -4.564066264     1.000000000
     0.245534920    -4.553049756     1.000000000
     0.250759067    -4.541845268     1.000000000
     0.255983214    -4.530457433     1.000000000
     0.261207361    -4.518891251     1.000000000
     0.266431509    -4.507152128     1.000000000
     0.271655656    -4.495245912     1.000000000
     0.276879803    -4.483178940     1.000000000
     0.282103950    -4.470958080     1.000000000
     0.287328098    -4.458590791     1.000000000
     0.292552245    -4.446085179     1.000000000
     0.297776392    -4.433450066     1.000000000
     0.303000539    -4.420695065     1.000000000
     0.308224686    -4.407830664     1.000000000
     0.313448834    -4.394868322     1.000000000
     0.318672981    -4.381820569     1.000000000
     0.323897128    -4.368701127     1.000000000
     0.329121275    -4.355525029     1.000000000
     0.334345423    -4.342308765     1.000000000
     0.339569570    -4.329070423     1.000000000
     0.344793717    -4.315829851     1.000000000
     0.350017864    -4.302608824     1.000000000
     0.355242012    -4.289431214     1.000000000
     0.360466159    -4.276323163     1.000000000
     0.365690306    -4.263313255     1.000000000
     0.370914453    -4.250432667     1.000000000
     0.376138600    -4.237715310     1.000000000
     0.381362748    -4.225197922     1.000000000
     0.386586895    -4.212920123     1.000000000
     0.391811042    -4.200924387     1.000000000
     0.397035189    -4.189255936     1.000000000
     0.402259337    -4.177962505     1.000000000
     0.407483484    -4.167093986     1.000000000
     0.412707631    -4.156701891     1.000000000
     0.417931778    -4.146838658     1.000000000
     0.423155926    -4.137556766     1.000000000
     0.428380073    -4.128907673     1.000000000
     0.433604220    -4.120940619     1.000000000
     0.438828367    -4.113701318     1.000000000
     0.444052514    -4.107230637     1.000000000
     0.449276662    -4.101563320     1.000000000
     0.454500809    -4.096726878     1.000000000
     0.459724956    -4.092740720     1.000000000
     0.464949103    -4.089615616     1.000000000
     0.470173251    -4.087353518     1.000000000
     0.475397398    -4.085947781     1.000000000
     0.480621545    -4.085383722     1.000000000
     0.485845692    -4.085639481     1.000000000
     0.491069839    -4.086687097     1.000000000
     0.496293987    -4.088493691     1.000000000
     0.501518134    -4.091022693     1.000000000
     0.506742281    -4.094235005     1.000000000
     0.511966428    -4.098090074     1.000000000
     0.517190576    -4.102546811     1.000000000
     0.522414723    -4.107564354     1.000000000
     0.527638870    -4.113102669     1.000000000
     0.532863017    -4.119122993     1.000000000
     0.538087165    -4.125588151     1.000000000
     0.543311312    -4.132462744     1.000000000
     0.548535459    -4.139713259     1.000000000
     0.553759606    -4.147308090     1.000000000
     0.558983753    -4.155217519     1.000000000
     0.564207901    -4.163413648     1.000000000
     0.569432048    -4.171870315     1.000000000
     0.574656195    -4.180562986     1.000000000
     0.579880342    -4.189468648     1.000000000
     0.585104490    -4.198565696     1.000000000
     0.590328637    -4.207833827     1.000000000
     0.595552784    -4.217253941     1.000000000
     0.600776931    -4.226808045     1.000000000
     0.606001078    -4.236479170     1.000000000
     0.611225226    -4.246251301     1.000000000
     0.616449373    -4.256109306     1.000000000
     0.621673520    -4.266038884     1.000000000
     0.626897667    -4.276026512     1.000000000
     0.632121815    -4.286059407     1.000000000
     0.637345962    -4.296125485     1.000000000
     0.642570109    -4.306213334     1.000000000
     0.647794256    -4.316312180     1.000000000
     0.653018404    -4.326411867     1.000000000
     0.658242551    -4.336502829     1.000000000
     0.663466698    -4.346576069     1.000000000
     0.668690845    -4.356623137     1.000000000
     0.673914992    -4.366636106     1.000000000
     0.679139140    -4.376607549     1.000000000
     0.684363287    -4.386530517     1.000000000
     0.689587434    -4.396398511     1.000000000
     0.694811581    -4.406205458     1.000000000
     0.700035729    -4.415945683     1.000000000
     0.705259876    -4.425613882     1.000000000
     0.710484023    -4.435205091     1.000000000
     0.715708170    -4.444714660     1.000000000
     0.720932318    -4.454138221     1.000000000
     0.726156465    -4.463471664     1.000000000
     0.731380612    -4.472711104     1.000000000
     0.736604759    -4.481852858     1.000000000
     0.741828906    -4.490893419     1.000000000
     0.747053054    -4.499829431     1.000000000
     0.752277201    -4.508657673     1.000000000
     0.757501348    -4.517375032     1.000000000
     0.762725495    -4.525978496     1.000000000
     0.767949643    -4.534465132     1.000000000
     0.773173790    -4.542832083     1.000000000
     0.778397937    -4.551076553     1.000000000
     0.783622084    -4.559195806     1.000000000
     0.788846231    -4.567187163     1.000000000
     0.794070379    -4.575047995     1.000000000
     0.799294526    -4.582775734     1.000000000
     0.804518673    -4.590367866     1.000000000
     0.809742820    -4.597821941     1.000000000
     0.814966968    -4.605135578     1.000000000
     0.820191115    -4.612306468     1.000000000
     0.825415262    -4.619332381     1.000000000
     0.830639409    -4.626211174     1.000000000
     0.835863557    -4.632940793     1.000000000
     0.841087704    -4.639519281     1.000000000
     0.846311851    -4.645944782     1.000000000
     0.851535998    -4.652215543     1.000000000
     0.856760145    -4.658329917     1.000000000
     0.861984293    -4.664286359     1.000000000
