  0.13070238E+00  0.40405259E+01
  0.13239981E+00  0.40299313E+01
  0.13409724E+00  0.40193236E+01
  0.13579468E+00  0.40087028E+01
  0.13749211E+00  0.39980690E+01
  0.13918954E+00  0.39874224E+01
  0.14088698E+00  0.39767631E+01
  0.14258441E+00  0.39660912E+01
  0.14428184E+00  0.39554067E+01
  0.14597928E+00  0.39447098E+01
  0.14767671E+00  0.39340007E+01
  0.14937414E+00  0.39232794E+01
  0.15107158E+00  0.39125460E+01
  0.15276901E+00  0.39018007E+01
  0.15446645E+00  0.38910436E+01
  0.15616388E+00  0.38802748E+01
  0.15786131E+00  0.38694943E+01
  0.15955875E+00  0.38587023E+01
  0.16125618E+00  0.38478990E+01
  0.16295361E+00  0.38370844E+01
  0.16465105E+00  0.38262586E+01
  0.16634848E+00  0.38154218E+01
  0.16804591E+00  0.38045741E+01
  0.16974335E+00  0.37937155E+01
  0.17144078E+00  0.37828462E+01
  0.17313821E+00  0.37719664E+01
  0.17483565E+00  0.37610760E+01
  0.17653308E+00  0.37501753E+01
  0.17823051E+00  0.37392643E+01
  0.17992795E+00  0.37283431E+01
  0.18162538E+00  0.37174119E+01
  0.18332281E+00  0.37064708E+01
  0.18502025E+00  0.36955199E+01
  0.18671768E+00  0.36845593E+01
  0.18841511E+00  0.36735890E+01
  0.19011255E+00  0.36626093E+01
  0.19180998E+00  0.36516202E+01
  0.19350742E+00  0.36406218E+01
  0.19520485E+00  0.36296143E+01
  0.19690228E+00  0.36185978E+01
  0.19859972E+00  0.36075723E+01
  0.20029715E+00  0.35965380E+01
  0.20199458E+00  0.35854950E+01
  0.20369202E+00  0.35744434E+01
  0.20538945E+00  0.35633833E+01
  0.20708688E+00  0.35523148E+01
  0.20878432E+00  0.35412381E+01
  0.21048175E+00  0.35301531E+01
  0.21217918E+00  0.35190602E+01
  0.21387662E+00  0.35079593E+01
  0.21557405E+00  0.34968506E+01
  0.21727148E+00  0.34857341E+01
  0.21896892E+00  0.34746101E+01
  0.22066635E+00  0.34634785E+01
  0.22236378E+00  0.34523396E+01
  0.22406122E+00  0.34411933E+01
  0.22575865E+00  0.34300399E+01
  0.22745608E+00  0.34188795E+01
  0.22915352E+00  0.34077120E+01
  0.23085095E+00  0.33965377E+01
  0.23254838E+00  0.33853567E+01
  0.23424582E+00  0.33741691E+01
  0.23594325E+00  0.33629749E+01
  0.23764069E+00  0.33517743E+01
  0.23933812E+00  0.33405674E+01
  0.24103555E+00  0.33293543E+01
  0.24273299E+00  0.33181351E+01
  0.24443042E+00  0.33069099E+01
  0.24612785E+00  0.32956788E+01
  0.24782529E+00  0.32844420E+01
  0.24952272E+00  0.32731995E+01
  0.25122015E+00  0.32619514E+01
  0.25291759E+00  0.32506979E+01
  0.25461502E+00  0.32394390E+01
  0.25631245E+00  0.32281749E+01
  0.25800989E+00  0.32169057E+01
  0.25970732E+00  0.32056314E+01
  0.26140475E+00  0.31943522E+01
  0.26310219E+00  0.31830682E+01
  0.26479962E+00  0.31717794E+01
  0.26649705E+00  0.31604861E+01
  0.26819449E+00  0.31491882E+01
  0.26989192E+00  0.31378860E+01
  0.27158935E+00  0.31265794E+01
  0.27328679E+00  0.31152687E+01
  0.27498422E+00  0.31039539E+01
  0.27668165E+00  0.30926351E+01
  0.27837909E+00  0.30813124E+01
  0.28007652E+00  0.30699859E+01
  0.28177396E+00  0.30586558E+01
  0.28347139E+00  0.30473221E+01
  0.28516882E+00  0.30359849E+01
  0.28686626E+00  0.30246443E+01
  0.28856369E+00  0.30133005E+01
  0.29026112E+00  0.30019535E+01
  0.29195856E+00  0.29906035E+01
  0.29365599E+00  0.29792504E+01
  0.29535342E+00  0.29678946E+01
  0.29705086E+00  0.29565359E+01
  0.29874829E+00  0.29451746E+01
  0.30044572E+00  0.29338108E+01
  0.30214316E+00  0.29224445E+01
  0.30384059E+00  0.29110758E+01
  0.30553802E+00  0.28997049E+01
  0.30723546E+00  0.28883318E+01
  0.30893289E+00  0.28769566E+01
  0.31063032E+00  0.28655795E+01
  0.31232776E+00  0.28542005E+01
  0.31402519E+00  0.28428197E+01
  0.31572262E+00  0.28314373E+01
  0.31742006E+00  0.28200533E+01
  0.31911749E+00  0.28086678E+01
  0.32081493E+00  0.27972809E+01
  0.32251236E+00  0.27858927E+01
  0.32420979E+00  0.27745034E+01
  0.32590723E+00  0.27631129E+01
  0.32760466E+00  0.27517215E+01
  0.32930209E+00  0.27403291E+01
  0.33099953E+00  0.27289360E+01
  0.33269696E+00  0.27175421E+01
  0.33439439E+00  0.27061476E+01
  0.33609183E+00  0.26947526E+01
  0.33778926E+00  0.26833572E+01
  0.33948669E+00  0.26719614E+01
  0.34118413E+00  0.26605653E+01
  0.34288156E+00  0.26491692E+01
  0.34457899E+00  0.26377729E+01
  0.34627643E+00  0.26263767E+01
  0.34797386E+00  0.26149806E+01
  0.34967129E+00  0.26035847E+01
  0.35136873E+00  0.25921891E+01
  0.35306616E+00  0.25807939E+01
  0.35476359E+00  0.25693991E+01
  0.35646103E+00  0.25580050E+01
  0.35815846E+00  0.25466115E+01
  0.35985589E+00  0.25352187E+01
  0.36155333E+00  0.25238268E+01
  0.36325076E+00  0.25124358E+01
  0.36494820E+00  0.25010459E+01
  0.36664563E+00  0.24896570E+01
  0.36834306E+00  0.24782693E+01
  0.37004050E+00  0.24668829E+01
  0.37173793E+00  0.24554978E+01
  0.37343536E+00  0.24441142E+01
  0.37513280E+00  0.24327321E+01
  0.37683023E+00  0.24213517E+01
  0.37852766E+00  0.24099729E+01
  0.38022510E+00  0.23985959E+01
  0.38192253E+00  0.23872208E+01
  0.38361996E+00  0.23758476E+01
  0.38531740E+00  0.23644765E+01
  0.38701483E+00  0.23531075E+01
  0.38871226E+00  0.23417406E+01
  0.39040970E+00  0.23303761E+01
  0.39210713E+00  0.23190139E+01
  0.39380456E+00  0.23076542E+01
  0.39550200E+00  0.22962970E+01
  0.39719943E+00  0.22849424E+01
  0.39889686E+00  0.22735904E+01
  0.40059430E+00  0.22622413E+01
  0.40229173E+00  0.22508950E+01
  0.40398916E+00  0.22395516E+01
  0.40568660E+00  0.22282112E+01
  0.40738403E+00  0.22168739E+01
  0.40908147E+00  0.22055397E+01
  0.41077890E+00  0.21942088E+01
  0.41247633E+00  0.21828812E+01
  0.41417377E+00  0.21715569E+01
  0.41587120E+00  0.21602361E+01
  0.41756863E+00  0.21489189E+01
  0.41926607E+00  0.21376053E+01
  0.42096350E+00  0.21262954E+01
  0.42266093E+00  0.21149892E+01
  0.42435837E+00  0.21036868E+01
  0.42605580E+00  0.20923884E+01
  0.42775323E+00  0.20810940E+01
  0.42945067E+00  0.20698036E+01
  0.43114810E+00  0.20585173E+01
  0.43284553E+00  0.20472352E+01
  0.43454297E+00  0.20359574E+01
  0.43624040E+00  0.20246840E+01
  0.43793783E+00  0.20134149E+01
  0.43963527E+00  0.20021504E+01
  0.44133270E+00  0.19908904E+01
  0.44303013E+00  0.19796350E+01
  0.44472757E+00  0.19683843E+01
  0.44642500E+00  0.19571384E+01
  0.44812243E+00  0.19458973E+01
  0.44981987E+00  0.19346611E+01
  0.45151730E+00  0.19234299E+01
  0.45321474E+00  0.19122037E+01
  0.45491217E+00  0.19009826E+01
  0.45660960E+00  0.18897666E+01
  0.45830704E+00  0.18785560E+01
  0.46000447E+00  0.18673506E+01
  0.46170190E+00  0.18561505E+01
  0.46339934E+00  0.18449560E+01
  0.46509677E+00  0.18337669E+01
  0.46679420E+00  0.18225833E+01
  0.46849164E+00  0.18114054E+01
  0.47018907E+00  0.18002332E+01
  0.47188650E+00  0.17890667E+01
  0.47358394E+00  0.17779061E+01
  0.47528137E+00  0.17667513E+01
  0.47697880E+00  0.17556025E+01
  0.47867624E+00  0.17444597E+01
  0.48037367E+00  0.17333229E+01
  0.48207110E+00  0.17221923E+01
  0.48376854E+00  0.17110678E+01
  0.48546597E+00  0.16999496E+01
  0.48716340E+00  0.16888377E+01
  0.48886084E+00  0.16777322E+01
  0.49055827E+00  0.16666331E+01
  0.49225571E+00  0.16555405E+01
  0.49395314E+00  0.16444545E+01
  0.49565057E+00  0.16333750E+01
  0.49734801E+00  0.16223023E+01
  0.49904544E+00  0.16112362E+01
  0.50074287E+00  0.16001769E+01
  0.50244031E+00  0.15891245E+01
  0.50413774E+00  0.15780789E+01
  0.50583517E+00  0.15670404E+01
  0.50753261E+00  0.15560088E+01
  0.50923004E+00  0.15449843E+01
  0.51092747E+00  0.15339669E+01
  0.51262491E+00  0.15229567E+01
  0.51432234E+00  0.15119537E+01
  0.51601977E+00  0.15009580E+01
  0.51771721E+00  0.14899697E+01
  0.51941464E+00  0.14789887E+01
  0.52111207E+00  0.14680152E+01
  0.52280951E+00  0.14570493E+01
  0.52450694E+00  0.14460908E+01
  0.52620437E+00  0.14351400E+01
  0.52790181E+00  0.14241969E+01
  0.52959924E+00  0.14132615E+01
  0.53129667E+00  0.14023338E+01
  0.53299411E+00  0.13914140E+01
  0.53469154E+00  0.13805021E+01
  0.53638898E+00  0.13695981E+01
  0.53808641E+00  0.13587020E+01
  0.53978384E+00  0.13478140E+01
  0.54148128E+00  0.13369341E+01
  0.54317871E+00  0.13260623E+01
  0.54487614E+00  0.13151988E+01
  0.54657358E+00  0.13043434E+01
  0.54827101E+00  0.12934963E+01
  0.54996844E+00  0.12826576E+01
  0.55166588E+00  0.12718273E+01
  0.55336331E+00  0.12610054E+01
  0.55506074E+00  0.12501919E+01
  0.55675818E+00  0.12393871E+01
  0.55845561E+00  0.12285908E+01
  0.56015304E+00  0.12178031E+01
  0.56185048E+00  0.12070241E+01
  0.56354791E+00  0.11962538E+01
  0.56524534E+00  0.11854923E+01
  0.56694278E+00  0.11747397E+01
  0.56864021E+00  0.11639959E+01
  0.57033764E+00  0.11532610E+01
  0.57203508E+00  0.11425351E+01
  0.57373251E+00  0.11318182E+01
  0.57542994E+00  0.11211104E+01
  0.57712738E+00  0.11104117E+01
  0.57882481E+00  0.10997221E+01
  0.58052225E+00  0.10890417E+01
  0.58221968E+00  0.10783706E+01
  0.58391711E+00  0.10677088E+01
  0.58561455E+00  0.10570563E+01
  0.58731198E+00  0.10464132E+01
  0.58900941E+00  0.10357795E+01
  0.59070685E+00  0.10251552E+01
  0.59240428E+00  0.10145405E+01
  0.59410171E+00  0.10039354E+01
  0.59579915E+00  0.99333984E+00
  0.59749658E+00  0.98275395E+00
  0.59919401E+00  0.97217775E+00
  0.60089145E+00  0.96161129E+00
  0.60258888E+00  0.95105461E+00
  0.60428631E+00  0.94050775E+00
  0.60598375E+00  0.92997076E+00
  0.60768118E+00  0.91944368E+00
  0.60937861E+00  0.90892656E+00
  0.61107605E+00  0.89841943E+00
  0.61277348E+00  0.88792234E+00
  0.61447091E+00  0.87743534E+00
  0.61616835E+00  0.86695846E+00
  0.61786578E+00  0.85649174E+00
  0.61956322E+00  0.84603523E+00
  0.62126065E+00  0.83558897E+00
  0.62295808E+00  0.82515301E+00
  0.62465552E+00  0.81472738E+00
  0.62635295E+00  0.80431212E+00
  0.62805038E+00  0.79390728E+00
  0.62974782E+00  0.78351289E+00
  0.63144525E+00  0.77312901E+00
  0.63314268E+00  0.76275566E+00
  0.63484012E+00  0.75239289E+00
  0.63653755E+00  0.74204074E+00
  0.63823498E+00  0.73169926E+00
  0.63993242E+00  0.72136847E+00
  0.64162985E+00  0.71104842E+00
  0.64332728E+00  0.70073915E+00
  0.64502472E+00  0.69044071E+00
  0.64672215E+00  0.68015312E+00
  0.64841958E+00  0.66987643E+00
  0.65011702E+00  0.65961068E+00
  0.65181445E+00  0.64935591E+00
  0.65351188E+00  0.63911215E+00
  0.65520932E+00  0.62887945E+00
  0.65690675E+00  0.61865784E+00
  0.65860418E+00  0.60844736E+00
  0.66030162E+00  0.59824806E+00
  0.66199905E+00  0.58805996E+00
  0.66369649E+00  0.57788312E+00
  0.66539392E+00  0.56771755E+00
  0.66709135E+00  0.55756331E+00
  0.66878879E+00  0.54742044E+00
  0.67048622E+00  0.53728896E+00
  0.67218365E+00  0.52716891E+00
  0.67388109E+00  0.51706034E+00
  0.67557852E+00  0.50696328E+00
  0.67727595E+00  0.49687777E+00
  0.67897339E+00  0.48680384E+00
  0.68067082E+00  0.47674153E+00
  0.68236825E+00  0.46669089E+00
  0.68406569E+00  0.45665193E+00
  0.68576312E+00  0.44662471E+00
  0.68746055E+00  0.43660925E+00
  0.68915799E+00  0.42660559E+00
  0.69085542E+00  0.41661378E+00
  0.69255285E+00  0.40663384E+00
  0.69425029E+00  0.39666581E+00
  0.69594772E+00  0.38670972E+00
  0.69764515E+00  0.37676562E+00
  0.69934259E+00  0.36683353E+00
  0.70104002E+00  0.35691350E+00
  0.70273745E+00  0.34700555E+00
  0.70443489E+00  0.33710972E+00
  0.70613232E+00  0.32722605E+00
  0.70782976E+00  0.31735457E+00
  0.70952719E+00  0.30749531E+00
  0.71122462E+00  0.29764832E+00
  0.71292206E+00  0.28781362E+00
  0.71461949E+00  0.27799124E+00
  0.71631692E+00  0.26818123E+00
  0.71801436E+00  0.25838361E+00
  0.71971179E+00  0.24859842E+00
  0.72140922E+00  0.23882569E+00
  0.72310666E+00  0.22906546E+00
  0.72480409E+00  0.21931776E+00
  0.72650152E+00  0.20958262E+00
  0.72819896E+00  0.19986007E+00
  0.72989639E+00  0.19015016E+00
  0.73159382E+00  0.18045290E+00
  0.73329126E+00  0.17076833E+00
  0.73498869E+00  0.16109649E+00
  0.73668612E+00  0.15143741E+00
  0.73838356E+00  0.14179112E+00
  0.74008099E+00  0.13215765E+00
  0.74177842E+00  0.12253703E+00
  0.74347586E+00  0.11292930E+00
  0.74517329E+00  0.10333448E+00
  0.74687072E+00  0.93752608E-01
  0.74856816E+00  0.84183717E-01
  0.75026559E+00  0.74627836E-01
  0.75196303E+00  0.65084996E-01
  0.75366046E+00  0.55555228E-01
  0.75535789E+00  0.46038562E-01
  0.75705533E+00  0.36535029E-01
  0.75875276E+00  0.27044659E-01
  0.76045019E+00  0.17567484E-01
  0.76214763E+00  0.81035313E-02
  0.76384506E+00 -0.13471673E-02
  0.76554249E+00 -0.10784582E-01
  0.76723993E+00 -0.20208685E-01
  0.76893736E+00 -0.29619444E-01
  0.77063479E+00 -0.39016831E-01
  0.77233223E+00 -0.48400818E-01
  0.77402966E+00 -0.57771373E-01
  0.77572709E+00 -0.67128470E-01
  0.77742453E+00 -0.76472078E-01
  0.77912196E+00 -0.85802170E-01
  0.78081939E+00 -0.95118716E-01
  0.78251683E+00 -0.10442169E+00
  0.78421426E+00 -0.11371106E+00
  0.78591169E+00 -0.12298680E+00
  0.78760913E+00 -0.13224888E+00
  0.78930656E+00 -0.14149728E+00
  0.79100400E+00 -0.15073196E+00
  0.79270143E+00 -0.15995291E+00
  0.79439886E+00 -0.16916008E+00
  0.79609630E+00 -0.17835346E+00
  0.79779373E+00 -0.18753302E+00
  0.79949116E+00 -0.19669872E+00
  0.80118860E+00 -0.20585055E+00
  0.80288603E+00 -0.21498848E+00
  0.80458346E+00 -0.22411248E+00
  0.80628090E+00 -0.23322252E+00
  0.80797833E+00 -0.24231858E+00
  0.80967576E+00 -0.25140064E+00
  0.81137320E+00 -0.26046865E+00
  0.81307063E+00 -0.26952261E+00
  0.81476806E+00 -0.27856249E+00
  0.81646550E+00 -0.28758825E+00
  0.81816293E+00 -0.29659987E+00
  0.81986036E+00 -0.30559734E+00
  0.82155780E+00 -0.31458061E+00
  0.82325523E+00 -0.32354968E+00
  0.82495266E+00 -0.33250451E+00
  0.82665010E+00 -0.34144508E+00
  0.82834753E+00 -0.35037136E+00
  0.83004496E+00 -0.35928333E+00
  0.83174240E+00 -0.36818097E+00
  0.83343983E+00 -0.37706425E+00
  0.83513727E+00 -0.38593315E+00
  0.83683470E+00 -0.39478764E+00
  0.83853213E+00 -0.40362770E+00
  0.84022957E+00 -0.41245331E+00
  0.84192700E+00 -0.42126444E+00
  0.84362443E+00 -0.43006107E+00
  0.84532187E+00 -0.43884318E+00
  0.84701930E+00 -0.44761074E+00
  0.84871673E+00 -0.45636374E+00
  0.85041417E+00 -0.46510214E+00
  0.85211160E+00 -0.47382592E+00
  0.85380903E+00 -0.48253507E+00
  0.85550647E+00 -0.49122956E+00
  0.85720390E+00 -0.49990937E+00
  0.85890133E+00 -0.50857448E+00
  0.86059877E+00 -0.51722486E+00
  0.86229620E+00 -0.52586049E+00
  0.86399363E+00 -0.53448135E+00
  0.86569107E+00 -0.54308742E+00
  0.86738850E+00 -0.55167868E+00
  0.86908593E+00 -0.56025511E+00
  0.87078337E+00 -0.56881668E+00
  0.87248080E+00 -0.57736337E+00
  0.87417823E+00 -0.58589517E+00
  0.87587567E+00 -0.59441205E+00
  0.87757310E+00 -0.60291400E+00
  0.87927054E+00 -0.61140098E+00
  0.88096797E+00 -0.61987298E+00
  0.88266540E+00 -0.62832999E+00
  0.88436284E+00 -0.63677197E+00
  0.88606027E+00 -0.64519892E+00
  0.88775770E+00 -0.65361080E+00
  0.88945514E+00 -0.66200760E+00
  0.89115257E+00 -0.67038931E+00
  0.89285000E+00 -0.67875589E+00
  0.89454744E+00 -0.68710734E+00
  0.89624487E+00 -0.69544362E+00
  0.89794230E+00 -0.70376473E+00
  0.89963974E+00 -0.71207064E+00
  0.90133717E+00 -0.72036134E+00
  0.90303460E+00 -0.72863680E+00
  0.90473204E+00 -0.73689700E+00
  0.90642947E+00 -0.74514193E+00
  0.90812690E+00 -0.75337157E+00
  0.90982434E+00 -0.76158590E+00
  0.91152177E+00 -0.76978490E+00
  0.91321920E+00 -0.77796856E+00
  0.91491664E+00 -0.78613685E+00
  0.91661407E+00 -0.79428975E+00
  0.91831150E+00 -0.80242725E+00
  0.92000894E+00 -0.81054934E+00
  0.92170637E+00 -0.81865598E+00
  0.92340381E+00 -0.82674717E+00
  0.92510124E+00 -0.83482289E+00
  0.92679867E+00 -0.84288311E+00
  0.92849611E+00 -0.85092783E+00
  0.93019354E+00 -0.85895702E+00
  0.93189097E+00 -0.86697066E+00
  0.93358841E+00 -0.87496875E+00
  0.93528584E+00 -0.88295125E+00
  0.93698327E+00 -0.89091817E+00
  0.93868071E+00 -0.89886947E+00
  0.94037814E+00 -0.90680514E+00
  0.94207557E+00 -0.91472516E+00
  0.94377301E+00 -0.92262953E+00
  0.94547044E+00 -0.93051821E+00
  0.94716787E+00 -0.93839119E+00
  0.94886531E+00 -0.94624847E+00
  0.95056274E+00 -0.95409001E+00
  0.95226017E+00 -0.96191581E+00
  0.95395761E+00 -0.96972585E+00
  0.95565504E+00 -0.97752011E+00
  0.95735247E+00 -0.98529857E+00
  0.95904991E+00 -0.99306123E+00
  0.96074734E+00 -0.10008081E+01
  0.96244478E+00 -0.10085390E+01
  0.96414221E+00 -0.10162542E+01
  0.96583964E+00 -0.10239534E+01
  0.96753708E+00 -0.10316368E+01
  0.96923451E+00 -0.10393042E+01
  0.97093194E+00 -0.10469558E+01
  0.97262938E+00 -0.10545914E+01
  0.97432681E+00 -0.10622110E+01
  0.97602424E+00 -0.10698147E+01
  0.97772168E+00 -0.10774024E+01
  0.97941911E+00 -0.10849741E+01
  0.98111654E+00 -0.10925298E+01
  0.98281398E+00 -0.11000694E+01
  0.98451141E+00 -0.11075930E+01
  0.98620884E+00 -0.11151006E+01
  0.98790628E+00 -0.11225920E+01
  0.98960371E+00 -0.11300674E+01
  0.99130114E+00 -0.11375267E+01
  0.99299858E+00 -0.11449698E+01
  0.99469601E+00 -0.11523969E+01
  0.99639344E+00 -0.11598077E+01
  0.99809088E+00 -0.11672024E+01
  0.99978831E+00 -0.11745810E+01
  0.10014857E+01 -0.11819433E+01
  0.10031832E+01 -0.11892894E+01
  0.10048806E+01 -0.11966193E+01
  0.10065780E+01 -0.12039330E+01
  0.10082755E+01 -0.12112304E+01
  0.10099729E+01 -0.12185116E+01
  0.10116703E+01 -0.12257765E+01
  0.10133678E+01 -0.12330250E+01
  0.10150652E+01 -0.12402573E+01
  0.10167626E+01 -0.12474732E+01
  0.10184601E+01 -0.12546729E+01
  0.10201575E+01 -0.12618561E+01
  0.10218549E+01 -0.12690230E+01
  0.10235524E+01 -0.12761735E+01
  0.10252498E+01 -0.12833076E+01
  0.10269472E+01 -0.12904253E+01
  0.10286447E+01 -0.12975266E+01
  0.10303421E+01 -0.13046115E+01
  0.10320395E+01 -0.13116799E+01
  0.10337370E+01 -0.13187318E+01
  0.10354344E+01 -0.13257673E+01
  0.10371318E+01 -0.13327863E+01
  0.10388293E+01 -0.13397887E+01
  0.10405267E+01 -0.13467747E+01
  0.10422241E+01 -0.13537441E+01
  0.10439216E+01 -0.13606970E+01
  0.10456190E+01 -0.13676333E+01
  0.10473164E+01 -0.13745530E+01
  0.10490139E+01 -0.13814562E+01
  0.10507113E+01 -0.13883427E+01
  0.10524087E+01 -0.13952127E+01
  0.10541062E+01 -0.14020660E+01
  0.10558036E+01 -0.14089027E+01
  0.10575010E+01 -0.14157227E+01
  0.10591985E+01 -0.14225261E+01
  0.10608959E+01 -0.14293128E+01
  0.10625933E+01 -0.14360828E+01
  0.10642908E+01 -0.14428361E+01
  0.10659882E+01 -0.14495727E+01
  0.10676856E+01 -0.14562925E+01
  0.10693831E+01 -0.14629956E+01
  0.10710805E+01 -0.14696820E+01
  0.10727780E+01 -0.14763515E+01
  0.10744754E+01 -0.14830043E+01
  0.10761728E+01 -0.14896403E+01
  0.10778703E+01 -0.14962595E+01
  0.10795677E+01 -0.15028619E+01
  0.10812651E+01 -0.15094474E+01
  0.10829626E+01 -0.15160161E+01
  0.10846600E+01 -0.15225680E+01
  0.10863574E+01 -0.15291029E+01
  0.10880549E+01 -0.15356210E+01
  0.10897523E+01 -0.15421222E+01
  0.10914497E+01 -0.15486065E+01
  0.10931472E+01 -0.15550738E+01
  0.10948446E+01 -0.15615243E+01
  0.10965420E+01 -0.15679577E+01
  0.10982395E+01 -0.15743743E+01
  0.10999369E+01 -0.15807738E+01
  0.11016343E+01 -0.15871564E+01
  0.11033318E+01 -0.15935220E+01
  0.11050292E+01 -0.15998706E+01
  0.11067266E+01 -0.16062021E+01
  0.11084241E+01 -0.16125167E+01
  0.11101215E+01 -0.16188142E+01
  0.11118189E+01 -0.16250946E+01
  0.11135164E+01 -0.16313580E+01
  0.11152138E+01 -0.16376043E+01
  0.11169112E+01 -0.16438335E+01
  0.11186087E+01 -0.16500456E+01
  0.11203061E+01 -0.16562406E+01
  0.11220035E+01 -0.16624185E+01
  0.11237010E+01 -0.16685792E+01
  0.11253984E+01 -0.16747228E+01
  0.11270958E+01 -0.16808493E+01
  0.11287933E+01 -0.16869586E+01
  0.11304907E+01 -0.16930507E+01
  0.11321881E+01 -0.16991256E+01
  0.11338856E+01 -0.17051833E+01
  0.11355830E+01 -0.17112238E+01
  0.11372804E+01 -0.17172470E+01
  0.11389779E+01 -0.17232531E+01
  0.11406753E+01 -0.17292419E+01
  0.11423727E+01 -0.17352134E+01
  0.11440702E+01 -0.17411677E+01
  0.11457676E+01 -0.17471047E+01
  0.11474650E+01 -0.17530244E+01
  0.11491625E+01 -0.17589268E+01
  0.11508599E+01 -0.17648119E+01
  0.11525573E+01 -0.17706797E+01
  0.11542548E+01 -0.17765301E+01
  0.11559522E+01 -0.17823632E+01
  0.11576496E+01 -0.17881790E+01
  0.11593471E+01 -0.17939774E+01
  0.11610445E+01 -0.17997584E+01
  0.11627419E+01 -0.18055221E+01
  0.11644394E+01 -0.18112683E+01
  0.11661368E+01 -0.18169972E+01
  0.11678342E+01 -0.18227086E+01
  0.11695317E+01 -0.18284026E+01
  0.11712291E+01 -0.18340792E+01
  0.11729265E+01 -0.18397384E+01
  0.11746240E+01 -0.18453801E+01
  0.11763214E+01 -0.18510043E+01
  0.11780188E+01 -0.18566111E+01
  0.11797163E+01 -0.18622004E+01
  0.11814137E+01 -0.18677722E+01
  0.11831111E+01 -0.18733265E+01
  0.11848086E+01 -0.18788633E+01
  0.11865060E+01 -0.18843826E+01
  0.11882034E+01 -0.18898844E+01
  0.11899009E+01 -0.18953686E+01
  0.11915983E+01 -0.19008353E+01
  0.11932957E+01 -0.19062844E+01
  0.11949932E+01 -0.19117160E+01
  0.11966906E+01 -0.19171300E+01
  0.11983880E+01 -0.19225264E+01
  0.12000855E+01 -0.19279053E+01
  0.12017829E+01 -0.19332665E+01
  0.12034803E+01 -0.19386102E+01
  0.12051778E+01 -0.19439362E+01
  0.12068752E+01 -0.19492446E+01
  0.12085726E+01 -0.19545354E+01
  0.12102701E+01 -0.19598085E+01
  0.12119675E+01 -0.19650640E+01
  0.12136649E+01 -0.19703018E+01
  0.12153624E+01 -0.19755220E+01
  0.12170598E+01 -0.19807245E+01
  0.12187572E+01 -0.19859094E+01
  0.12204547E+01 -0.19910765E+01
  0.12221521E+01 -0.19962260E+01
  0.12238495E+01 -0.20013577E+01
