 &plot nbnd=  32, nks=   101 /
            0.333333  0.577350  0.000000
   -7.862   -7.862   -5.814    4.808    4.808   16.486   16.679   16.679   17.201   21.170
   21.170   24.053   29.439   29.784   29.784   37.932   37.932   39.319   40.109   44.126
   44.126   47.233   48.529   48.529   50.600   53.935   53.935   61.148   61.414   61.414
   63.250   63.250
            0.325000  0.562917  0.000000
   -8.055   -7.690   -5.782    4.571    5.044   16.475   16.503   16.801   17.234   21.105
   21.250   24.112   29.421   29.613   29.942   37.707   38.134   39.340   40.152   43.754
   44.352   47.406   48.164   48.701   50.735   53.436   54.470   61.160   61.165   61.614
   63.214   63.279
            0.316667  0.548483  0.000000
   -8.287   -7.511   -5.699    4.321    5.291   16.168   16.552   16.910   17.294   21.067
   21.315   24.289   29.366   29.418   30.102   37.438   38.354   39.399   40.265   43.405
   44.284   47.807   47.903   48.532   51.075   52.967   55.039   60.870   61.227   61.745
   63.191   63.296
            0.308333  0.534049  0.000000
   -8.546   -7.323   -5.577    4.062    5.547   15.811   16.633   17.005   17.344   21.060
   21.364   24.570   29.203   29.272   30.261   37.146   38.591   39.494   40.430   43.079
   44.034   47.461   48.198   48.613   51.419   52.532   55.654   60.547   61.354   61.816
   63.198   63.297
            0.300000  0.519615  0.000000
   -8.819   -7.127   -5.428    3.793    5.814   15.429   16.742   17.081   17.366   21.086
   21.410   24.927   28.974   29.140   30.419   36.845   38.843   39.619   40.633   42.778
   43.701   47.125   47.800   49.432   51.638   52.133   56.343   60.190   61.540   61.838
   63.245   63.280
            0.291667  0.505182  0.000000
   -9.101   -6.924   -5.257    3.519    6.091   15.037   16.878   17.137   17.351   21.147
   21.474   25.334   28.733   28.972   30.573   36.545   39.112   39.771   40.863   42.505
   43.336   46.799   47.383   50.307   51.691   51.773   57.118   59.801   61.765   61.822
   63.241   63.334
            0.283333  0.490748  0.000000
   -9.385   -6.712   -5.070    3.239    6.377   14.641   17.040   17.170   17.296   21.243
   21.571   25.768   28.486   28.767   30.722   36.253   39.394   39.940   41.113   42.261
   42.968   46.483   46.964   51.209   51.454   51.589   57.975   59.380   61.782   61.992
   63.181   63.457
            0.275000  0.476314  0.000000
   -9.670   -6.493   -4.870    2.956    6.673   14.246   17.183   17.203   17.224   21.372
   21.708   26.209   28.235   28.530   30.864   35.973   39.689   40.118   41.378   42.047
   42.616   46.178   46.555   51.178   51.368   52.116   58.895   58.927   61.735   62.201
   63.099   63.588
            0.266667  0.461880  0.000000
   -9.952   -6.267   -4.659    2.672    6.977   13.855   17.074   17.174   17.430   21.532
   21.887   26.644   27.984   28.264   30.998   35.708   39.994   40.284   41.653   41.866
   42.304   45.884   46.167   50.944   51.064   53.012   58.439   59.852   61.695   62.387
   62.995   63.687
            0.258333  0.447447  0.000000
  -10.231   -6.033   -4.438    2.387    7.289   13.472   16.917   17.147   17.654   21.718
   22.107   27.061   27.736   27.973   31.122   35.460   40.307   40.402   41.719   41.927
   42.069   45.602   45.811   50.708   50.753   53.877   57.916   60.808   61.685   62.575
   62.869   63.730
            0.250000  0.433013  0.000000
  -10.505   -5.791   -4.209    2.104    7.610   13.096   16.739   17.105   17.894   21.923
   22.362   27.450   27.495   27.664   31.235   35.230   40.415   40.623   41.607   41.969
   42.189   45.336   45.501   50.326   50.604   54.683   57.358   61.664   61.729   62.721
   62.821   63.741
            0.241667  0.418579  0.000000
  -10.772   -5.543   -3.973    1.823    7.939   12.729   16.545   17.049   18.148   22.140
   22.649   27.263   27.346   27.804   31.336   35.018   40.293   40.937   41.533   42.034
   42.419   45.091   45.262   49.937   50.495   55.399   56.764   61.857   62.209   62.549
   63.110   63.954
            0.233333  0.404145  0.000000
  -11.034   -5.287   -3.731    1.545    8.274   12.373   16.341   16.983   18.414   22.358
   22.963   27.030   27.043   28.115   31.423   34.823   40.068   41.242   41.495   42.230
   42.586   44.874   45.126   49.555   50.423   55.987   56.135   62.096   62.346   62.439
   63.094   64.208
            0.225000  0.389711  0.000000
  -11.288   -5.024   -3.483    1.272    8.617   12.027   16.131   16.907   18.688   22.561
   23.302   26.733   26.840   28.379   31.496   34.640   39.794   41.495   41.524   42.506
   42.660   44.696   45.127   49.192   50.386   55.471   56.415   62.103   62.415   62.506
   62.923   63.386
            0.216667  0.375278  0.000000
  -11.535   -4.755   -3.231    1.004    8.966   11.692   15.919   16.824   18.968   22.726
   23.661   26.478   26.656   28.593   31.556   34.467   39.498   41.532   41.765   42.634
   42.830   44.575   45.274   48.856   50.381   54.776   56.668   61.803   62.179   62.379
   62.799   62.922
            0.208333  0.360844  0.000000
  -11.774   -4.480   -2.974    0.742    9.320   11.368   15.707   16.735   19.248   22.826
   24.038   26.295   26.496   28.759   31.603   34.296   39.198   41.605   41.944   42.531
   43.186   44.535   45.546   48.556   50.403   54.054   56.755   61.346   61.421   62.051
   62.331   62.748
            0.200000  0.346410  0.000000
  -12.005   -4.199   -2.715    0.487    9.679   11.056   15.498   16.641   19.525   22.828
   24.430   26.218   26.364   28.878   31.638   34.121   38.900   41.712   42.041   42.386
   43.566   44.593   45.909   48.297   50.450   53.311   56.686   60.491   60.932   61.606
   61.790   62.672
            0.191667  0.331976  0.000000
  -12.228   -3.912   -2.454    0.239   10.042   10.756   15.294   16.543   19.793   22.717
   24.834   26.266   26.267   28.955   31.662   33.936   38.608   41.850   42.051   42.224
   43.964   44.756   46.336   48.083   50.517   52.552   56.463   59.699   60.322   61.063
   61.296   62.533
            0.183333  0.317543  0.000000
  -12.442   -3.619   -2.191   -0.001   10.408   10.468   15.095   16.440   20.047   22.498
