 written on  3Nov2020 at 23:39:23 
           4
         259
    2    2    2    1    2    2    2    2    2    2    1    1    2    2    1
    1    1    1    2    2    1    1    1    1    2    2    1    1    2    2
    2    2    1    2    2    1    1    1    1    2    1    1    1    1    1
    1    2    1    1    1    1    1    2    1    1    1    1    1    1    2
    1    1    1    1    2    2    1    2    2    2    2    1    1    1    1
    2    2    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    2    2    1    1
    1    1    2    2    2    2    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    1    2    1    1    2    2
    2    2    1    1    1    1    2    2    1    1    1    1    1    2    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    2    2    1    1    1    1    2    2    2    2    1    2    2
    1    1    1    1    2    1    1    1    1    1    1    2    1    1    1
    1    1    2    1    1    1    1    1    1    2    1    1    1    1    2
    2    1    2    2    2    2    1    1    2    2    1    1    1    1    2
    2    1    1    1    1    2    2    1    1    2    2    2    2    2    2
    1    2    2    2
   -4    1   -3    1    1    0.070262    0.000223
   -4    1   -3    2    1   -0.010942    0.019416
   -4    1   -3    3    1   -0.007604   -0.028647
   -4    1   -3    4    1   -0.016393    0.014558
   -4    1   -3    1    2   -0.033063   -0.042886
   -4    1   -3    2    2    0.032268   -0.016722
   -4    1   -3    3    2    0.014022   -0.022441
   -4    1   -3    4    2   -0.003638    0.017255
   -4    1   -3    1    3    0.020978   -0.039265
   -4    1   -3    2    3    0.006246    0.005366
   -4    1   -3    3    3   -0.003546   -0.009270
   -4    1   -3    4    3   -0.027647   -0.024513
   -4    1   -3    1    4   -0.019172   -0.007971
   -4    1   -3    2    4    0.003549   -0.015066
   -4    1   -3    3    4   -0.006464   -0.005381
   -4    1   -3    4    4   -0.020051    0.018945
   -4    1   -2    1    1    0.143812   -0.000019
   -4    1   -2    2    1    0.012901   -0.004792
   -4    1   -2    3    1    0.033804    0.015648
   -4    1   -2    4    1   -0.020521    0.001175
   -4    1   -2    1    2    0.009520   -0.017748
   -4    1   -2    2    2   -0.006461    0.025746
   -4    1   -2    3    2   -0.013739    0.019856
   -4    1   -2    4    2   -0.022935   -0.061549
   -4    1   -2    1    3   -0.010399    0.008691
   -4    1   -2    2    3   -0.018354    0.042954
   -4    1   -2    3    3    0.055296   -0.003188
   -4    1   -2    4    3    0.034523   -0.023513
   -4    1   -2    1    4   -0.017443   -0.024965
   -4    1   -2    2    4   -0.011004    0.013318
   -4    1   -2    3    4   -0.049661    0.046562
   -4    1   -2    4    4   -0.031074   -0.028933
   -4    2   -3    1    1    0.117286   -0.010874
   -4    2   -3    2    1   -0.010939   -0.019640
   -4    2   -3    3    1   -0.005907    0.009437
   -4    2   -3    4    1    0.021891    0.006574
   -4    2   -3    1    2    0.000835    0.037904
   -4    2   -3    2    2   -0.012892    0.005604
   -4    2   -3    3    2   -0.001098   -0.038077
   -4    2   -3    4    2    0.004975   -0.004511
   -4    2   -3    1    3   -0.001644   -0.010191
   -4    2   -3    2    3   -0.015698    0.029297
   -4    2   -3    3    3    0.080929   -0.000616
   -4    2   -3    4    3    0.006925    0.036816
   -4    2   -3    1    4   -0.033579    0.021283
   -4    2   -3    2    4    0.020040    0.036279
   -4    2   -3    3    4    0.019566   -0.003647
   -4    2   -3    4    4   -0.022728    0.013130
   -4    2   -2    1    1    0.045484    0.021408
   -4    2   -2    2    1   -0.040662   -0.005109
   -4    2   -2    3    1    0.005168    0.018124
   -4    2   -2    4    1   -0.018195   -0.040647
   -4    2   -2    1    2    0.027042   -0.005319
   -4    2   -2    2    2    0.029044   -0.006748
   -4    2   -2    3    2    0.044070   -0.035548
   -4    2   -2    4    2   -0.026778   -0.017283
   -4    2   -2    1    3   -0.017521    0.015651
   -4    2   -2    2    3    0.045243    0.018944
   -4    2   -2    3    3    0.045912    0.019898
   -4    2   -2    4    3   -0.015546   -0.023482
   -4    2   -2    1    4    0.036101   -0.012420
   -4    2   -2    2    4   -0.011865    0.015335
   -4    2   -2    3    4    0.000369    0.012010
   -4    2   -2    4    4   -0.058606   -0.027713
   -4    2   -1    1    1    0.092457    0.000204
   -4    2   -1    2    1   -0.027732    0.030798
   -4    2   -1    3    1   -0.002064    0.021601
   -4    2   -1    4    1   -0.018731    0.004311
   -4    2   -1    1    2    0.036235    0.028395
   -4    2   -1    2    2    0.046374   -0.006735
   -4    2   -1    3    2   -0.002520   -0.024304
   -4    2   -1    4    2    0.011836    0.062437
   -4    2   -1    1    3    0.023879    0.045702
   -4    2   -1    2    3    0.010767    0.032922
   -4    2   -1    3    3    0.004565   -0.007556
   -4    2   -1    4    3   -0.042085    0.016947
   -4    2   -1    1    4    0.014987    0.016751
   -4    2   -1    2    4    0.020030   -0.023884
   -4    2   -1    3    4   -0.029451   -0.008586
   -4    2   -1    4    4    0.019641    0.015119
   -4    3   -2    1    1    0.117808    0.006160
   -4    3   -2    2    1    0.005718   -0.024355
   -4    3   -2    3    1   -0.033351    0.032798
   -4    3   -2    4    1   -0.035606    0.005616
   -4    3   -2    1    2   -0.008402   -0.007000
   -4    3   -2    2    2    0.019803    0.017459
   -4    3   -2    3    2    0.020755   -0.009923
   -4    3   -2    4    2   -0.010117   -0.015061
   -4    3   -2    1    3   -0.015986    0.021149
   -4    3   -2    2    3    0.003307    0.035162
   -4    3   -2    3    3    0.012369   -0.023079
   -4    3   -2    4    3    0.030677    0.009773
   -4    3   -2    1    4    0.006687   -0.018749
   -4    3   -2    2    4   -0.010366   -0.002396
   -4    3   -2    3    4   -0.021518   -0.014627
   -4    3   -2    4    4    0.011052   -0.012652
   -4    3   -1    1    1    0.096873   -0.009201
   -4    3   -1    2    1    0.018683   -0.004628
   -4    3   -1    3    1   -0.031120   -0.004311
   -4    3   -1    4    1    0.011750   -0.023028
   -4    3   -1    1    2   -0.014698    0.025893
   -4    3   -1    2    2   -0.027571   -0.016537
   -4    3   -1    3    2   -0.006152   -0.005484
   -4    3   -1    4    2   -0.002558   -0.030422
   -4    3   -1    1    3   -0.007677    0.009735
   -4    3   -1    2    3    0.005631   -0.011452
   -4    3   -1    3    3    0.051160   -0.004805
   -4    3   -1    4    3    0.010589   -0.041096
   -4    3   -1    1    4   -0.010169   -0.005874
   -4    3   -1    2    4   -0.006456    0.044205
   -4    3   -1    3    4    0.024052    0.029858
   -4    3   -1    4    4   -0.050987    0.018149
   -3   -1   -2    1    1    0.065648   -0.008658
   -3   -1   -2    2    1   -0.013728    0.017672
   -3   -1   -2    3    1    0.041014    0.022318
   -3   -1   -2    4    1   -0.064575    0.037306
   -3   -1   -2    1    2    0.012586    0.014330
   -3   -1   -2    2    2    0.023571   -0.015990
   -3   -1   -2    3    2   -0.028370   -0.029366
   -3   -1   -2    4    2    0.003116    0.003233
   -3   -1   -2    1    3    0.016274   -0.037464
   -3   -1   -2    2    3   -0.042828    0.033106
   -3   -1   -2    3    3    0.009294    0.003580
   -3   -1   -2    4    3   -0.033108    0.010610
   -3   -1   -2    1    4   -0.001337    0.020330
   -3   -1   -2    2    4    0.002167    0.026229
   -3   -1   -2    3    4   -0.003274    0.010018
   -3   -1   -2    4    4   -0.019375    0.015813
   -3   -1   -1    1    1    0.139556    0.013354
   -3   -1   -1    2    1   -0.039185    0.030045
   -3   -1   -1    3    1    0.002210    0.002075
   -3   -1   -1    4    1   -0.013872   -0.008969
   -3   -1   -1    1    2    0.036537   -0.016147
   -3   -1   -1    2    2   -0.023313    0.000610
   -3   -1   -1    3    2   -0.019137    0.008837
   -3   -1   -1    4    2   -0.008251    0.020890
   -3   -1   -1    1    3   -0.037591   -0.006546
   -3   -1   -1    2    3    0.000390   -0.021267
   -3   -1   -1    3    3   -0.037348    0.008081
   -3   -1   -1    4    3    0.022033   -0.008016
   -3   -1   -1    1    4   -0.013382   -0.020741
   -3   -1   -1    2    4   -0.028973    0.002018
   -3   -1   -1    3    4   -0.039123    0.031795
   -3   -1   -1    4    4    0.081928   -0.026179
   -3    0   -3    1    1    0.094397    0.000000
   -3    0   -3    2    1   -0.033392   -0.032656
   -3    0   -3    3    1   -0.007702   -0.014139
   -3    0   -3    4    1    0.017191   -0.010073
   -3    0   -3    1    2   -0.033392    0.032656
   -3    0   -3    2    2   -0.012110    0.000000
   -3    0   -3    3    2    0.002248   -0.009051
   -3    0   -3    4    2    0.035578   -0.013530
   -3    0   -3    1    3   -0.007702    0.014139
   -3    0   -3    2    3    0.002248    0.009051
   -3    0   -3    3    3    0.033123   -0.000000
   -3    0   -3    4    3    0.011925    0.007055
   -3    0   -3    1    4    0.017191    0.010073
   -3    0   -3    2    4    0.035578    0.013530
   -3    0   -3    3    4    0.011925   -0.007055
   -3    0   -3    4    4    0.054481   -0.000000
   -3    0   -2    1    1    0.085338   -0.020585
   -3    0   -2    2    1    0.007514    0.017392
   -3    0   -2    3    1    0.016678    0.002355
   -3    0   -2    4    1    0.027823   -0.000066
   -3    0   -2    1    2   -0.018063   -0.015685
   -3    0   -2    2    2    0.024565   -0.012202
   -3    0   -2    3    2   -0.030049   -0.000399
   -3    0   -2    4    2    0.009383   -0.006617
   -3    0   -2    1    3   -0.045031   -0.001550
   -3    0   -2    2    3   -0.008661    0.015524
   -3    0   -2    3    3   -0.016312    0.029338
   -3    0   -2    4    3   -0.008846   -0.024260
   -3    0   -2    1    4   -0.010558    0.009677
   -3    0   -2    2    4    0.005412   -0.020698
   -3    0   -2    3    4    0.021679   -0.030473
   -3    0   -2    4    4   -0.065317    0.006572
   -3    0   -1    1    1    0.170413   -0.014413
   -3    0   -1    2    1   -0.042659   -0.042560
   -3    0   -1    3    1    0.001728   -0.015977
   -3    0   -1    4    1   -0.014836   -0.006388
   -3    0   -1    1    2    0.036028    0.080249
   -3    0   -1    2    2   -0.003877   -0.023316
   -3    0   -1    3    2    0.007145    0.034627
   -3    0   -1    4    2   -0.062454   -0.039417
   -3    0   -1    1    3   -0.019715    0.039995
   -3    0   -1    2    3   -0.005040   -0.025529
   -3    0   -1    3    3   -0.022365    0.034252
   -3    0   -1    4    3   -0.058679   -0.066932
   -3    0   -1    1    4    0.056439    0.038496
   -3    0   -1    2    4   -0.015045    0.007649
   -3    0   -1    3    4    0.004581    0.008873
   -3    0   -1    4    4   -0.025357    0.004330
   -3    0    0    1    1   -0.056436    0.000000
   -3    0    0    2    1    0.007251    0.003309
   -3    0    0    3    1   -0.011199   -0.014338
   -3    0    0    4    1    0.035282   -0.018568
   -3    0    0    1    2    0.007251   -0.003309
   -3    0    0    2    2   -0.015132   -0.000000
   -3    0    0    3    2    0.010815    0.002160
   -3    0    0    4    2    0.005693    0.045777
   -3    0    0    1    3   -0.011199    0.014338
   -3    0    0    2    3    0.010815   -0.002160
   -3    0    0    3    3   -0.031846    0.000000
   -3    0    0    4    3   -0.001728    0.045345
   -3    0    0    1    4    0.035282    0.018568
   -3    0    0    2    4    0.005693   -0.045777
   -3    0    0    3    4   -0.001728   -0.045345
   -3    0    0    4    4    0.031702    0.000000
   -3    1   -4    1    1    0.065648    0.008658
   -3    1   -4    2    1    0.012586   -0.014330
   -3    1   -4    3    1    0.016274    0.037464
   -3    1   -4    4    1   -0.001337   -0.020330
   -3    1   -4    1    2   -0.013728   -0.017672
   -3    1   -4    2    2    0.023571    0.015990
   -3    1   -4    3    2   -0.042828   -0.033106
   -3    1   -4    4    2    0.002167   -0.026229
   -3    1   -4    1    3    0.041014   -0.022318
   -3    1   -4    2    3   -0.028370    0.029366
   -3    1   -4    3    3    0.009294   -0.003580
   -3    1   -4    4    3   -0.003274   -0.010018
   -3    1   -4    1    4   -0.064575   -0.037306
   -3    1   -4    2    4    0.003116   -0.003233
   -3    1   -4    3    4   -0.033108   -0.010610
   -3    1   -4    4    4   -0.019375   -0.015813
   -3    1   -3    1    1    0.090545   -0.014657
   -3    1   -3    2    1   -0.032554    0.002588
   -3    1   -3    3    1   -0.013627    0.001264
   -3    1   -3    4    1   -0.001857    0.036841
   -3    1   -3    1    2   -0.013232    0.028596
   -3    1   -3    2    2   -0.027842   -0.018205
   -3    1   -3    3    2   -0.021324    0.023892
   -3    1   -3    4    2   -0.047462   -0.016418
   -3    1   -3    1    3   -0.036172   -0.017212
   -3    1   -3    2    3   -0.018892   -0.006596
   -3    1   -3    3    3   -0.037362   -0.018187
   -3    1   -3    4    3   -0.035388    0.003044
   -3    1   -3    1    4   -0.018174    0.016029
   -3    1   -3    2    4    0.013160    0.008771
   -3    1   -3    3    4   -0.014468    0.010054
   -3    1   -3    4    4    0.009114    0.054435
   -3    1   -2    1    1    0.132161    0.024806
   -3    1   -2    2    1    0.030516   -0.029474
   -3    1   -2    3    1    0.059041   -0.044996
   -3    1   -2    4    1    0.027468   -0.015954
   -3    1   -2    1    2    0.031139    0.011205
   -3    1   -2    2    2   -0.020579    0.002139
   -3    1   -2    3    2   -0.014000    0.000511
   -3    1   -2    4    2    0.028088   -0.008172
   -3    1   -2    1    3    0.050204   -0.014238
   -3    1   -2    2    3    0.015214   -0.018865
   -3    1   -2    3    3    0.007204   -0.049157
   -3    1   -2    4    3    0.010983    0.040293
   -3    1   -2    1    4   -0.009636   -0.072508
   -3    1   -2    2    4   -0.022627    0.071104
   -3    1   -2    3    4   -0.005899    0.020606
   -3    1   -2    4    4   -0.003410    0.022993
   -3    1   -1    1    1    0.057104   -0.015197
   -3    1   -1    2    1   -0.036390    0.041801
   -3    1   -1    3    1    0.010900   -0.027933
   -3    1   -1    4    1   -0.014480    0.013033
   -3    1   -1    1    2    0.035663    0.020760
   -3    1   -1    2    2    0.003191   -0.026674
   -3    1   -1    3    2    0.063693   -0.029462
   -3    1   -1    4    2    0.001063    0.044842
   -3    1   -1    1    3   -0.065430   -0.008576
   -3    1   -1    2    3    0.021625   -0.000664
   -3    1   -1    3    3    0.033725    0.002937
